#{"t_start": 1754743158.517612, "env_id": "None"}
r,l,t
639.175026,1,52229.347044
639.121539,1,52229.969421
229.0,1,52230.314654
628.545833,1,52230.987086
361.269959,2,52231.653565
224.443985,5,52232.122504
639.553363,1,52232.770233
638.707844,1,52233.41417
229.0,1,52233.783359
663.645638,1,52234.400328
639.072721,1,52235.106161
229.0,1,52235.486538
229.0,1,52235.849464
633.342799,1,52236.500133
632.164164,2,52237.187826
628.631659,6,52237.962707
629.991561,5,52238.78061
665.509823,3,52239.467627
624.503948,2,52240.13614
641.302337,1,52240.798204
664.89872,1,52241.420421
634.2483,1,52242.098569
633.97823,1,52242.797276
633.462889,2,52243.471765
630.330278,1,52244.155324
629.271882,1,52244.863651
353.94114,1,52245.485734
634.991417,1,52246.138155
639.014068,1,52246.832675
635.723171,1,52247.505312
227.868588,2,52247.916817
226.638711,3,52248.331531
633.559133,2,52249.052414
635.669411,1,52249.718033
634.981029,1,52250.450388
634.563118,1,52251.114583
666.158396,2,52251.779507
637.866487,2,52252.463329
632.70372,1,52253.063433
229.0,1,52253.414077
636.610996,1,52254.119431
628.101941,1,52254.765144
640.094822,1,52255.418538
661.423499,5,52256.198468
629.716205,1,52256.849711
227.793409,2,52257.25122
636.381938,1,52257.901954
640.877135,1,52258.605937
227.857229,2,52259.003716
227.883107,2,52259.379055
635.36996,3,52260.086699
633.970427,1,52260.762782
634.631252,4,52261.516255
627.339523,1,52262.20084
635.674268,4,52262.910716
229.0,1,52263.280631
664.53654,1,52263.884109
663.801011,1,52264.529924
226.743047,3,52264.963135
630.160679,3,52265.698745
632.496858,3,52266.397309
227.887062,2,52266.784313
634.557957,1,52267.46152
226.677064,3,52267.867019
633.425677,1,52268.538354
229.0,1,52268.903225
632.824166,1,52269.600332
629.571516,4,52270.337038
635.548626,4,52271.05408
637.856563,1,52271.727384
226.678224,3,52272.119029
639.569426,2,52272.828077
631.139159,1,52273.487835
229.0,1,52273.849722
631.935972,2,52274.514337
226.747028,3,52274.916503
223.405602,6,52275.409396
225.47026,4,52275.897442
637.149911,3,52276.612422
229.0,1,52276.967859
229.0,1,52277.346338
635.041119,1,52277.999881
630.366449,6,52278.761357
631.368253,1,52279.395314
227.896479,2,52279.815947
637.539195,1,52280.49727
631.467287,2,52281.23669
635.080937,1,52281.893566
229.0,1,52282.249136
638.703926,1,52282.894024
225.43955,4,52283.349119
664.374746,1,52284.009891
636.203267,3,52284.682183
638.599756,1,52285.34283
229.0,1,52285.683611
227.859886,2,52286.084505
229.0,1,52286.441722
639.83039,1,52287.092691
226.691142,3,52287.52645
629.256483,1,52288.161183
226.710394,3,52288.58188
637.621988,1,52289.250356
633.23831,2,52289.944305
633.94881,1,52290.626248
229.0,1,52290.981596
227.882232,2,52291.400335
625.472623,8,52292.262291
349.92538,1,52292.859324
640.239437,1,52293.495128
227.767099,2,52293.895986
229.0,1,52294.24384
636.186541,1,52294.960755
358.007067,3,52295.642471
229.0,1,52296.012383
641.861654,1,52296.663514
627.090301,5,52297.43137
633.081588,1,52298.108991
222.120419,7,52298.630991
635.04381,1,52299.283813
632.944379,2,52299.997128
365.52052,1,52300.630118
634.151791,1,52301.277736
640.494139,2,52301.947396
325.623572,1,52302.597569
229.0,1,52302.960676
631.781473,1,52303.608099
636.683788,1,52304.258388
633.585837,1,52304.941927
229.0,1,52305.293041
640.143582,1,52305.94769
634.640386,1,52306.624699
640.097136,2,52307.310557
227.877572,2,52307.689783
636.646575,1,52308.294643
229.0,1,52308.641457
222.185951,7,52309.191616
575.908274,2,52309.890984
634.860897,2,52310.599492
227.80411,2,52310.999327
638.634226,4,52311.698668
633.983977,1,52312.363563
634.520324,2,52313.025681
631.86338,3,52313.776746
332.196653,2,52314.41017
632.195407,3,52315.110982
635.301122,1,52315.746013
229.0,1,52316.123424
663.680923,1,52316.808469
631.662319,2,52317.510239
631.68801,5,52318.25693
634.120227,1,52318.957432
226.630827,3,52319.390127
632.652494,2,52320.129011
226.715679,3,52320.529096
631.310841,1,52321.214369
634.322515,1,52321.876761
637.20473,1,52322.495805
229.0,1,52322.894331
633.331826,2,52323.573538
634.345942,1,52324.256749
227.893312,2,52324.631241
633.49286,1,52325.324719
634.776713,7,52326.12873
660.333256,4,52326.824591
638.061553,1,52327.476977
637.828724,1,52328.128823
642.043407,1,52328.811708
362.298505,2,52329.441004
626.603983,6,52330.239455
226.739262,3,52330.672745
357.025335,1,52331.313579
634.93188,1,52331.958265
361.244431,1,52332.596364
362.201881,1,52333.18919
227.886841,2,52333.563195
634.295391,1,52334.230175
636.870744,1,52334.872294
628.232124,2,52335.561386
634.109601,1,52336.261146
633.531929,1,52336.913356
636.205807,2,52337.59099
638.438793,1,52338.230627
634.198724,1,52338.886977
229.0,1,52339.239783
637.869848,1,52339.965005
223.192597,6,52340.474664
633.63589,1,52341.127226
633.166048,4,52341.886752
639.314257,2,52342.554674
634.004346,1,52343.222703
229.0,1,52343.627947
634.240156,1,52344.271317
226.546622,3,52344.677923
665.38361,1,52345.336444
624.858031,2,52346.041401
372.757424,2,52346.705846
229.0,1,52347.107757
635.318812,2,52347.773671
626.269273,3,52348.491095
229.0,1,52348.876671
664.519842,3,52349.541203
229.0,1,52349.88969
635.479045,3,52350.593331
640.591583,1,52351.238805
229.0,1,52351.603568
640.067363,2,52352.287256
639.250468,2,52352.990848
626.835694,1,52353.628068
633.872283,1,52354.310677
638.414839,1,52354.956288
636.566007,3,52355.669858
634.626621,1,52356.375758
229.0,1,52356.754035
637.819081,3,52357.44276
632.26031,2,52358.123556
322.47628,1,52358.758943
374.851045,1,52359.410512
636.074805,2,52360.109264
631.879699,1,52360.823435
226.716738,3,52361.219778
625.488881,2,52361.909511
224.334905,5,52362.387736
632.880244,1,52363.107525
376.662744,1,52363.708433
632.583278,2,52364.373235
226.750405,3,52364.7714
641.30265,1,52365.408839
330.422061,2,52366.061309
660.96636,2,52366.770518
641.210479,1,52367.422965
583.102194,1,52368.076634
631.943246,3,52368.792193
634.229411,1,52369.443897
662.712947,1,52370.160714
227.852209,2,52370.571393
226.717414,3,52370.975925
633.863061,1,52371.610677
636.716108,1,52372.285088
631.003271,1,52372.938102
578.616857,1,52373.53533
635.260085,2,52374.274328
362.606963,1,52374.874189
636.607313,1,52375.522288
631.392979,2,52376.185171
663.055462,1,52376.791594
636.668805,1,52377.502239
637.637111,2,52378.240849
640.131631,1,52378.93339
641.191825,1,52379.584806
662.978013,3,52380.224064
661.060351,3,52380.890296
634.22132,1,52381.587848
634.686733,1,52382.254649
224.456208,5,52382.73611
634.435444,1,52383.387145
229.0,1,52383.734835
635.474016,2,52384.406709
662.302423,1,52385.056152
352.898168,1,52385.701298
229.0,1,52386.056506
661.750646,2,52386.717452
630.798652,4,52387.453203
633.952461,1,52388.121879
634.027355,1,52388.786308
579.935692,3,52389.571718
227.851955,2,52389.952963
221.950756,7,52390.49256
632.750768,1,52391.135036
640.742312,1,52391.78641
229.0,1,52392.137502
663.092226,2,52392.853487
640.289951,1,52393.516504
642.519829,1,52394.185127
638.774331,1,52394.833412
582.66587,1,52395.502811
634.834355,1,52396.14199
634.138719,1,52396.852582
637.486368,1,52397.501705
572.794618,1,52398.101641
632.239422,2,52398.784693
229.0,1,52399.151684
623.713828,3,52399.872362
638.122068,3,52400.587143
227.850839,2,52400.968838
639.31986,3,52401.668007
632.441155,2,52402.364694
638.409564,2,52403.020492
634.717508,1,52403.690064
665.615146,1,52404.371598
639.166309,4,52405.082714
227.842967,2,52405.488006
635.908994,2,52406.157354
631.406306,1,52406.766565
638.176009,1,52407.418246
226.717079,3,52407.867957
638.100512,2,52408.540227
658.631588,4,52409.284153
351.758164,2,52409.915998
229.0,1,52410.280629
635.079344,1,52410.964214
637.877522,2,52411.668938
667.807173,1,52412.352978
630.688874,3,52413.081406
229.0,1,52413.451375
637.316107,1,52414.102713
638.506692,1,52414.798923
632.638669,1,52415.503904
633.784465,1,52416.169413
634.465229,1,52416.831653
229.0,1,52417.201807
662.739235,3,52417.866909
229.0,1,52418.214267
229.0,1,52418.582899
635.490669,1,52419.317151
637.907503,2,52419.996639
634.371102,2,52420.707829
634.807441,1,52421.367916
630.658332,4,52422.074348
639.240378,1,52422.716715
578.222416,1,52423.338991
637.530682,3,52424.05293
227.892686,2,52424.455166
633.404291,1,52425.118067
224.41521,5,52425.582476
640.078912,1,52426.235186
635.584501,3,52426.965379
227.860997,2,52427.346826
632.409147,2,52428.014383
634.221381,1,52428.664247
229.0,1,52429.02996
634.109086,1,52429.679956
634.094635,1,52430.347351
627.268107,1,52431.049449
229.0,1,52431.402545
631.64603,3,52432.131255
629.540593,5,52432.879045
623.562588,5,52433.665157
355.7228,1,52434.265762
226.774197,3,52434.719438
631.44936,7,52435.568289
227.881808,2,52435.951769
633.051808,2,52436.700185
661.464581,1,52437.345961
633.617606,1,52437.980053
663.444356,1,52438.619005
229.0,1,52438.980086
640.701618,1,52439.615424
634.537329,1,52440.268365
637.605331,1,52440.885934
633.980861,1,52441.529887
225.495853,4,52442.0294
636.477224,2,52442.662486
632.70629,2,52443.364647
229.0,1,52443.72901
226.633797,3,52444.167859
229.0,1,52444.528881
355.47919,1,52445.131418
659.444137,3,52445.885116
638.489555,1,52446.547921
635.587491,1,52447.201369
352.617207,4,52447.89775
227.896235,2,52448.278741
226.701491,3,52448.717476
640.023444,2,52449.397887
227.793277,2,52449.814415
636.789771,1,52450.464197
229.0,1,52450.827066
225.608365,4,52451.250555
633.434411,2,52451.962938
627.044822,2,52452.650567
657.049917,6,52453.414064
333.110428,4,52454.111819
229.0,1,52454.465809
637.588855,1,52455.116933
227.793992,2,52455.509971
628.053524,1,52456.183587
229.0,1,52456.534714
226.700823,3,52456.93612
638.196833,1,52457.631121
227.86283,2,52458.01338
634.043323,1,52458.678385
633.885824,1,52459.332377
632.403074,3,52460.101339
661.638239,2,52460.75031
636.710119,3,52461.477133
663.777855,2,52462.130586
639.423367,1,52462.769548
638.292426,1,52463.460729
633.503587,1,52464.113796
639.205369,1,52464.776225
227.898313,2,52465.165968
625.614365,9,52466.029542
362.827185,5,52466.762
628.28407,1,52467.461702
229.0,1,52467.810145
374.98772,1,52468.462069
628.325814,1,52469.101583
638.421989,1,52469.795282
633.450401,1,52470.496835
623.521014,4,52471.246628
641.427005,1,52471.882335
227.867508,2,52472.275018
225.630999,4,52472.735115
642.103814,1,52473.377042
633.682016,3,52474.065276
229.0,1,52474.427228
632.281945,2,52475.14572
638.038656,2,52475.844717
226.705291,3,52476.262165
634.301965,1,52476.915168
635.734384,3,52477.61276
640.212048,1,52478.309867
632.329514,4,52479.075984
634.781502,1,52479.746163
225.603714,4,52480.15951
635.680726,3,52480.832444
635.856244,1,52481.480822
312.194781,2,52482.145742
637.806254,2,52482.814496
638.48475,1,52483.458548
358.177769,1,52484.113372
630.605753,1,52484.709118
633.797888,1,52485.375422
634.819359,1,52486.091993
633.824701,1,52486.741977
367.56273,1,52487.347636
229.0,1,52487.716676
634.109253,1,52488.376857
630.140291,3,52489.107158
224.336555,5,52489.575061
637.668128,1,52490.314072
229.0,1,52490.659473
640.660421,1,52491.310637
635.491789,1,52491.963863
307.027677,2,52492.582973
370.13889,6,52493.308383
634.49526,1,52494.008164
636.569031,2,52494.69655
581.650294,2,52495.363325
580.677411,1,52495.996952
227.853171,2,52496.394529
318.556112,8,52497.22614
633.759515,1,52497.89336
227.881634,2,52498.273969
227.742642,2,52498.676591
637.356367,3,52499.347416
662.944724,1,52499.996919
632.302812,1,52500.707584
634.483975,3,52501.40624
229.0,1,52501.772476
635.637676,2,52502.440383
636.352144,1,52503.095875
362.248735,1,52503.740109
229.0,1,52504.148639
635.361957,4,52504.890558
631.595758,1,52505.544919
662.763456,1,52506.190434
629.875997,2,52506.873027
632.985905,1,52507.523605
634.243665,2,52508.263412
229.0,1,52508.627172
635.770087,2,52509.310169
629.813977,1,52509.906329
637.831459,3,52510.606398
634.330227,2,52511.278847
638.553823,2,52511.963018
634.683446,1,52512.626635
226.740172,3,52513.028535
640.676164,1,52513.676059
639.420356,1,52514.325135
633.748208,1,52514.975389
638.868918,1,52515.66045
662.693302,1,52516.341869
633.107359,2,52517.006381
634.942029,1,52517.672577
629.609915,1,52518.325912
633.882798,1,52519.010354
638.02641,2,52519.712594
627.577872,2,52520.422237
224.46943,5,52520.907332
630.668024,4,52521.644464
634.910133,1,52522.323394
634.164159,1,52523.055315
632.492429,1,52523.741857
633.370555,1,52524.414912
640.000676,1,52525.058805
661.937482,2,52525.721823
229.0,1,52526.071312
665.020292,1,52526.757558
365.224748,1,52527.407464
633.286257,1,52528.01062
229.0,1,52528.396224
226.667455,3,52528.807399
633.929132,1,52529.492518
229.0,1,52529.840426
641.186394,2,52530.537844
636.872611,3,52531.223052
633.085873,3,52531.90449
229.0,1,52532.254238
639.622237,1,52532.920824
229.0,1,52533.271095
227.706897,2,52533.689993
366.13506,5,52534.443394
632.537633,3,52535.143047
634.848116,1,52535.822534
637.643655,1,52536.470783
633.239717,6,52537.304644
633.867265,1,52537.962746
633.619736,2,52538.637151
633.509769,6,52539.43854
368.027071,1,52540.037487
634.093722,1,52540.707095
662.658178,1,52541.395525
664.582469,1,52542.075108
632.864553,2,52542.740346
629.228304,4,52543.437
663.610508,1,52544.071337
227.807213,2,52544.460324
637.207477,2,52545.158019
632.638924,3,52545.886113
640.551651,1,52546.62358
229.0,1,52546.990244
631.03685,6,52547.758729
632.490651,1,52548.439311
641.734972,1,52549.12552
634.567217,1,52549.789841
633.829692,1,52550.475709
225.549475,4,52550.905486
229.0,1,52551.27083
225.424361,4,52551.734674
229.0,1,52552.120732
629.030536,2,52552.752815
227.847465,2,52553.141265
338.830755,2,52553.754266
229.0,1,52554.137306
661.5361,2,52554.802932
636.872086,1,52555.491613
219.725634,9,52556.124583
229.0,1,52556.490227
227.827902,2,52556.876039
635.395251,1,52557.559925
343.883381,3,52558.219422
634.968072,1,52558.903475
634.196772,1,52559.620942
638.569129,1,52560.286387
632.259913,3,52561.007489
229.0,1,52561.354553
633.396108,2,52562.043408
227.887158,2,52562.444381
638.899756,1,52563.134974
633.442148,1,52563.790833
633.81503,1,52564.420739
630.403042,1,52565.087515
629.878613,1,52565.737663
358.958674,1,52566.335056
361.082373,1,52567.068061
229.0,1,52567.433272
363.703543,1,52568.043694
639.008553,1,52568.718547
227.863105,2,52569.084272
630.543416,3,52569.785876
640.5301,1,52570.467324
663.428892,3,52571.153641
640.269633,1,52571.817263
223.045679,6,52572.289514
633.68082,1,52572.952307
635.428166,2,52573.634064
637.994248,2,52574.339934
323.290073,2,52575.000792
639.426351,2,52575.654323
631.519978,5,52576.465815
625.790616,7,52577.249002
633.128754,2,52577.937462
630.098968,4,52578.706058
637.288598,1,52579.367132
639.682894,2,52580.050811
632.721418,2,52580.71941
634.312434,1,52581.403628
633.650431,2,52582.106574
636.896759,1,52582.785239
227.887259,2,52583.155689
640.636661,1,52583.804428
664.816385,2,52584.483673
338.715731,2,52585.105739
229.0,1,52585.482954
634.919592,1,52586.132903
227.891159,2,52586.568825
229.0,1,52586.917599
639.901777,1,52587.566442
229.0,1,52587.92358
634.840873,1,52588.634037
218.62116,10,52589.222393
637.72917,1,52589.902158
633.322606,4,52590.649553
229.0,1,52591.0145
662.598446,1,52591.668516
636.041627,1,52592.265867
635.286316,1,52592.865921
227.898276,2,52593.236586
639.285539,1,52593.982477
229.0,1,52594.370235
634.429489,1,52595.021017
229.0,1,52595.416965
633.983554,2,52596.133597
630.106675,1,52596.790279
227.89955,2,52597.21987
358.244888,3,52597.882949
638.978596,1,52598.537871
340.874673,3,52599.184643
640.244509,1,52599.825465
634.709752,1,52600.468459
635.894298,1,52601.15284
636.971259,1,52601.803105
661.821613,2,52602.470598
229.0,1,52602.830111
640.686885,1,52603.47015
634.766415,1,52604.131384
229.0,1,52604.489824
631.254677,4,52605.256336
639.860401,1,52605.902633
638.189336,2,52606.647424
229.0,1,52606.999195
226.745068,3,52607.39784
340.676783,2,52608.047837
639.772156,1,52608.730858
226.645319,3,52609.169815
636.259359,1,52609.830768
631.850107,4,52610.570407
639.083268,3,52611.253551
663.710849,1,52611.90113
640.22601,1,52612.595903
660.039445,3,52613.284099
638.93324,1,52613.930664
639.909727,1,52614.581426
227.854341,2,52614.96334
635.342066,1,52615.63191
229.0,1,52616.048508
636.03387,1,52616.749491
641.074959,1,52617.415894
632.987625,2,52618.088686
633.85869,1,52618.746808
632.641934,3,52619.448649
634.215614,2,52620.18886
229.0,1,52620.546498
229.0,1,52620.914909
364.027955,1,52621.515459
369.119721,3,52622.154002
635.982451,4,52622.92022
229.0,1,52623.288128
636.345772,3,52623.987926
229.0,1,52624.344854
637.204366,1,52624.999675
229.0,1,52625.362349
632.137389,1,52625.996102
227.859491,2,52626.401608
640.690779,2,52627.079318
229.0,1,52627.446413
227.849865,2,52627.899472
637.421605,1,52628.535121
638.726631,1,52629.172056
633.726571,1,52629.831935
223.246099,6,52630.31278
229.0,1,52630.667904
636.127008,2,52631.364865
633.357964,1,52632.012111
633.276617,2,52632.734607
226.7707,3,52633.147797
638.079445,2,52633.832027
229.0,1,52634.184283
641.678472,1,52634.834409
629.585704,1,52635.534332
632.072412,3,52636.262131
632.987635,2,52636.947587
630.675668,1,52637.596909
628.175567,6,52638.382528
633.563048,2,52639.09534
227.854706,2,52639.469971
663.562747,1,52640.11286
632.726593,5,52640.884623
634.187948,2,52641.547071
229.0,1,52641.911982
633.77588,1,52642.610923
229.0,1,52642.978958
634.947626,3,52643.669127
635.228197,1,52644.331372
634.401975,1,52645.013615
634.421454,1,52645.644416
227.865216,2,52646.07801
639.698251,1,52646.728111
227.890418,2,52647.097712
229.0,1,52647.461135
661.721799,2,52648.14984
632.366158,3,52648.900891
225.522867,4,52649.365229
634.4174,1,52650.061961
642.00652,1,52650.729807
665.122509,1,52651.343475
633.829301,1,52652.029074
637.610435,1,52652.69524
661.162037,1,52653.38268
639.860247,1,52654.046295
229.0,1,52654.410755
634.705358,1,52655.059798
636.934536,1,52655.732316
639.205768,1,52656.382444
227.876817,2,52656.767519
638.157402,2,52657.497671
636.285737,2,52658.165725
627.583696,6,52658.926681
341.224925,2,52659.582682
227.880725,2,52659.965691
229.0,1,52660.317322
633.924963,1,52661.01722
227.799355,2,52661.398596
224.440955,5,52661.87983
665.333955,1,52662.533369
224.507342,5,52662.998253
634.006132,3,52663.682476
637.213802,3,52664.364877
663.88375,1,52665.079942
632.277964,2,52665.759082
629.974118,5,52666.544079
633.017318,2,52667.214821
229.0,1,52667.558963
629.41493,2,52668.278971
632.829598,2,52668.992755
227.896302,2,52669.400671
666.273698,1,52670.044533
634.123608,1,52670.699008
229.0,1,52671.043602
628.206701,7,52671.879928
664.257163,1,52672.547477
636.44679,1,52673.208741
635.233821,1,52673.864509
639.543573,1,52674.526939
663.080874,1,52675.175008
637.838337,2,52675.878609
633.51174,1,52676.541229
632.237123,1,52677.231105
628.032798,1,52677.878584
229.0,1,52678.227916
229.0,1,52678.591051
631.492275,3,52679.311749
631.552477,3,52680.006859
227.895355,2,52680.425218
637.116378,1,52681.066805
229.0,1,52681.440857
229.0,1,52681.796664
632.595484,2,52682.507395
227.890491,2,52682.891432
638.902634,1,52683.541305
631.942415,7,52684.362318
639.767824,1,52685.007785
229.0,1,52685.377659
658.311205,4,52686.144308
229.0,1,52686.507157
637.937999,1,52687.425942
641.878276,1,52688.040541
631.416431,1,52688.711153
633.089531,1,52689.448801
635.561987,1,52690.108765
660.598573,3,52690.844727
637.066873,1,52691.495901
637.960286,1,52692.14595
227.698602,2,52692.542467
227.850198,2,52692.940293
633.062274,1,52693.610172
632.213089,3,52694.356889
634.745795,1,52695.01253
636.457571,1,52695.68208
629.081315,6,52696.471757
639.602154,2,52697.209699
635.078875,2,52697.889261
639.153869,1,52698.529961
635.818785,2,52699.211193
229.0,1,52699.566163
638.58371,2,52700.273268
229.0,1,52700.689141
639.715624,3,52701.379084
634.713732,1,52702.044738
633.810282,1,52702.708449
633.224555,1,52703.340962
634.320797,1,52703.993432
636.472078,2,52704.692774
635.078837,1,52705.371858
622.650038,2,52706.04508
633.089863,1,52706.694645
622.031999,11,52707.6403
631.883342,4,52708.407341
628.136057,1,52709.053941
227.781793,2,52709.458053
633.466912,2,52710.141016
227.886119,2,52710.507574
639.796937,1,52711.179882
636.638499,1,52711.878293
629.117884,1,52712.590795
628.766457,2,52713.292534
633.98084,1,52713.939816
627.756227,3,52714.64653
229.0,1,52715.006822
634.874653,1,52715.657802
661.240916,1,52716.313012
633.020496,2,52717.010415
633.653474,1,52717.720848
227.86009,2,52718.18967
632.516596,3,52718.926049
659.666715,4,52719.640479
634.369671,1,52720.372591
229.0,1,52720.741416
631.805514,3,52721.46259
636.395136,1,52722.126354
377.598955,1,52722.759566
355.99053,4,52723.444669
226.758544,3,52723.889347
372.089442,5,52724.62977
634.495393,1,52725.292753
631.993423,3,52726.025094
634.451407,1,52726.690501
638.562699,2,52727.375993
662.726161,2,52728.068909
636.674954,1,52728.724269
634.759789,1,52729.386492
343.756998,3,52730.054045
630.292888,1,52730.720164
229.0,1,52731.086372
633.282044,2,52731.81886
639.839572,1,52732.521709
352.631856,4,52733.256241
633.200844,2,52733.935414
636.086238,1,52734.592781
635.221443,1,52735.286934
629.549094,2,52735.941947
630.830283,1,52736.590868
662.880757,2,52737.307193
634.651002,1,52737.956422
632.467282,3,52738.672018
634.038501,1,52739.376748
226.686446,3,52739.76931
632.651411,3,52740.537931
631.762967,2,52741.256096
229.0,1,52741.622554
229.0,1,52741.973897
663.861232,1,52742.59191
638.122946,1,52743.286973
662.650771,1,52743.907808
631.96651,3,52744.641115
311.022406,4,52745.310003
634.927323,2,52745.937924
635.733551,1,52746.588317
631.56982,1,52747.25826
631.210519,3,52747.991136
638.935949,1,52748.637872
641.382299,1,52749.254648
637.517238,1,52749.913177
635.42595,1,52750.650191
638.189733,1,52751.286649
227.893376,2,52751.683812
634.878101,3,52752.421326
229.0,1,52752.784334
640.447249,1,52753.425486
633.837338,2,52754.136418
633.967154,1,52754.78994
636.563575,1,52755.421013
633.850527,1,52756.056682
225.560613,4,52756.523729
631.888474,4,52757.236092
227.850835,2,52757.601013
229.0,1,52758.024712
227.881481,2,52758.393827
635.190724,3,52759.069522
229.0,1,52759.434711
635.886513,2,52760.152964
640.118011,1,52760.806566
629.436095,1,52761.517612
227.893693,2,52761.909296
226.738796,3,52762.301924
639.520841,1,52762.952084
227.861524,2,52763.324888
629.576319,5,52764.122754
634.377098,5,52764.885206
227.79144,2,52765.289101
227.827301,2,52765.669095
582.44436,1,52766.30037
227.871603,2,52766.683421
664.486584,1,52767.305875
642.141063,1,52767.908897
631.474577,4,52768.666301
626.944941,11,52769.618392
226.732889,3,52770.017115
349.81045,1,52770.622184
226.753472,3,52771.035587
313.913529,1,52771.669209
633.312674,1,52772.355534
633.328417,1,52773.035633
229.0,1,52773.400352
226.671687,3,52773.819656
640.013553,1,52774.449205
661.525186,2,52775.103212
639.16458,2,52775.816289
633.852879,2,52776.532975
641.705196,1,52777.182192
636.733794,1,52777.782526
640.361086,1,52778.438344
634.161949,1,52779.092776
633.310877,2,52779.771849
634.313857,3,52780.536818
640.300924,1,52781.187919
628.901028,1,52781.835815
636.989034,2,52782.53066
223.408522,6,52783.036079
634.300221,1,52783.683565
639.2911,1,52784.382585
629.252096,4,52785.11588
223.173695,6,52785.604298
640.051743,1,52786.254097
632.819018,6,52787.053857
229.0,1,52787.402713
633.073486,1,52788.098299
633.506588,2,52788.782167
641.325416,1,52789.431834
229.0,1,52789.798271
229.0,1,52790.16609
630.769921,3,52790.949342
634.612146,1,52791.636226
638.331981,2,52792.303858
638.349736,1,52792.964442
629.034341,1,52793.647662
229.0,1,52794.007923
665.072366,1,52794.653606
324.057854,2,52795.321647
631.512501,4,52796.064367
661.972279,5,52796.79925
637.199627,2,52797.495984
632.698737,2,52798.196254
636.43198,1,52798.88071
346.159013,1,52799.466691
635.335873,2,52800.149866
665.371412,3,52800.84874
637.849309,1,52801.4972
633.559163,1,52802.192165
229.0,1,52802.547077
632.695231,5,52803.296617
632.795854,1,52803.949296
640.264566,2,52804.65373
226.732624,3,52805.063327
229.0,1,52805.430468
227.88705,2,52805.848027
634.371614,1,52806.504126
229.0,1,52806.85589
637.596892,2,52807.566435
229.0,1,52807.922452
227.894574,2,52808.31284
633.150206,1,52808.989734
630.779497,6,52809.771757
226.600319,3,52810.168528
661.025425,2,52810.846846
634.8898,1,52811.497841
229.0,1,52811.862789
637.927741,1,52812.514442
629.023955,4,52813.284707
626.705787,3,52813.995956
634.308224,1,52814.648495
630.79537,1,52815.297628
627.476024,7,52816.115976
335.53679,1,52816.727703
229.0,1,52817.112227
663.052419,3,52817.80207
229.0,1,52818.164176
361.937319,1,52818.810867
640.320123,1,52819.468259
632.890171,2,52820.177317
632.599537,1,52820.867949
636.733368,2,52821.553926
635.848931,1,52822.210505
631.290347,2,52822.929357
634.813236,3,52823.636089
634.072381,1,52824.310286
227.889444,2,52824.733742
640.446379,2,52825.413341
661.996496,1,52826.078779
229.0,1,52826.449551
223.301677,6,52826.92806
640.002276,1,52827.580185
666.119267,1,52828.236549
636.860365,1,52828.89704
639.498935,1,52829.579923
663.213743,1,52830.214671
635.226517,2,52830.909724
661.838012,2,52831.567933
632.708913,1,52832.261211
635.685394,2,52832.899776
633.595066,2,52833.617512
636.286778,1,52834.268217
662.959259,2,52834.916419
229.0,1,52835.326995
229.0,1,52835.69399
635.841845,1,52836.35109
634.689875,2,52837.048486
229.0,1,52837.416447
640.245091,1,52838.081228
633.135803,2,52838.73456
229.0,1,52839.128167
639.066059,2,52839.760544
356.34991,4,52840.482366
225.52551,4,52840.912475
636.039887,2,52841.576877
630.456708,3,52842.280448
634.47414,1,52842.998774
580.299649,1,52843.697165
637.81708,1,52844.329125
227.843898,2,52844.715536
632.289648,3,52845.426473
631.637832,4,52846.179043
635.04984,3,52846.894371
641.146935,1,52847.559852
227.873068,2,52847.946589
634.056291,1,52848.601518
661.243468,2,52849.315198
227.852934,2,52849.686362
328.323593,1,52850.345573
638.488718,1,52850.994187
229.0,1,52851.358938
630.77607,1,52852.014764
634.774921,1,52852.661781
354.708705,1,52853.309298
229.0,1,52853.712429
641.760982,1,52854.37841
634.681379,1,52855.031351
227.821913,2,52855.431056
640.484551,1,52856.099225
229.0,1,52856.461376
632.240006,3,52857.158454
633.467329,2,52857.895248
580.709578,1,52858.581254
662.917794,1,52859.231024
636.028745,2,52859.910207
226.767777,3,52860.324902
323.115682,3,52860.995381
633.940289,1,52861.679664
641.820491,1,52862.290239
229.0,1,52862.633007
229.0,1,52863.010393
229.0,1,52863.358087
635.364734,1,52864.009896
632.075581,2,52864.717572
636.484823,3,52865.456612
636.645015,1,52866.126439
229.0,1,52866.475942
352.912733,1,52867.06585
350.732083,1,52867.710468
346.999554,1,52868.328069
637.714699,1,52869.010454
629.559969,1,52869.67394
633.311495,2,52870.363766
634.461108,1,52871.029795
229.0,1,52871.39225
637.60282,2,52872.059618
630.83525,1,52872.713109
638.186704,2,52873.427561
229.0,1,52873.792123
637.328926,3,52874.491168
638.986356,1,52875.146753
633.840436,4,52875.859039
634.464615,1,52876.572288
633.723161,2,52877.238941
635.966079,1,52877.9232
636.821705,1,52878.56567
359.277535,1,52879.155735
633.344041,1,52879.826453
637.405843,1,52880.492466
227.860085,2,52880.912192
361.605856,2,52881.523185
636.733933,2,52882.243357
635.759957,1,52882.889884
634.262586,1,52883.54573
636.315698,1,52884.262249
632.615935,1,52884.982407
638.57171,1,52885.622964
638.330292,1,52886.272539
636.920995,1,52886.9094
662.250103,2,52887.572859
634.330205,1,52888.260584
635.051269,1,52888.923986
227.894182,2,52889.296007
