#{"t_start": 1755046992.0441716, "env_id": "None"}
r,l,t
631.026984,2,5782.231429
662.707541,1,5782.844794
633.663281,3,5783.63175
229.0,1,5784.000354
633.942797,1,5784.694944
639.086272,1,5785.363582
229.0,1,5785.776211
310.789097,2,5786.480704
636.693395,1,5787.179423
639.613119,1,5787.868177
633.547288,2,5788.569416
663.573415,1,5789.230417
227.877612,2,5789.684543
637.385305,1,5790.379081
227.861353,2,5790.792472
626.889066,2,5791.517087
227.882863,2,5791.918118
634.197164,3,5792.648741
633.978103,1,5793.381171
227.887729,2,5793.77985
639.556959,1,5794.462025
635.543446,3,5795.209697
226.740207,3,5795.66629
353.269267,4,5796.442339
229.0,1,5796.850827
634.870508,1,5797.550983
226.694871,3,5797.98287
640.118791,1,5798.616971
351.157166,1,5799.258325
229.0,1,5799.676043
628.0044,1,5800.295098
630.042217,2,5800.981501
227.886194,2,5801.395545
634.821101,2,5802.130698
229.0,1,5802.494148
664.650832,1,5803.191668
663.147148,1,5803.867514
227.895685,2,5804.275527
639.349386,1,5804.947955
660.246676,4,5805.744809
582.438007,1,5806.424743
375.370546,1,5807.114722
640.380556,2,5807.807616
662.225249,1,5808.497063
663.89767,1,5809.130174
227.898201,2,5809.525702
641.825357,1,5810.259871
633.941643,2,5811.016613
664.78557,1,5811.711977
632.60055,3,5812.464471
367.263067,1,5813.113313
225.477979,4,5813.579662
634.94492,4,5814.396601
636.06514,1,5815.04583
630.029791,4,5815.845549
229.0,1,5816.215071
631.397033,3,5816.981837
666.376929,2,5817.68487
634.298314,1,5818.362613
640.474834,2,5819.074785
637.100106,4,5819.863388
355.871909,1,5820.476764
636.049558,1,5821.142668
637.598443,1,5821.824878
227.89199,2,5822.225682
226.789567,3,5822.674246
229.0,1,5823.063161
226.726331,3,5823.513291
663.174689,1,5824.19437
627.522675,7,5825.140911
660.789432,4,5825.92971
224.465762,5,5826.442085
658.882149,3,5827.206992
661.042152,5,5828.007151
229.0,1,5828.424417
229.0,1,5828.796052
229.0,1,5829.195935
314.796188,2,5829.843357
632.861384,2,5830.556959
573.417969,7,5831.506878
229.0,1,5831.889775
633.447026,1,5832.565954
631.537294,5,5833.374814
663.665401,3,5834.158791
338.225335,1,5834.761555
634.543805,1,5835.45711
630.567789,9,5836.478179
663.964887,1,5837.139361
627.168051,7,5838.025763
633.940403,1,5838.706249
629.3991,1,5839.395461
632.591196,1,5840.174092
623.995799,9,5841.097445
350.112372,1,5841.715244
634.893422,1,5842.41145
225.526159,4,5842.890788
634.7941,1,5843.589003
229.0,1,5844.037705
663.389247,1,5844.705604
630.744232,5,5845.524763
229.0,1,5845.890362
229.0,1,5846.274673
362.717374,1,5846.908229
629.499424,5,5847.761276
637.472882,1,5848.424872
638.459674,1,5849.129864
636.557598,1,5849.806645
633.604375,1,5850.515597
335.905825,1,5851.127325
666.841893,1,5851.823001
229.0,1,5852.203658
636.068544,1,5852.888945
635.47702,1,5853.574178
229.0,1,5853.946349
579.936646,2,5854.689663
624.62044,13,5855.80866
632.843369,5,5856.643434
335.869448,2,5857.292616
634.948254,1,5857.971857
637.868744,2,5858.643384
631.69606,3,5859.462327
638.400858,3,5860.204153
635.177796,1,5860.90761
229.0,1,5861.286162
641.810206,1,5861.954592
358.616662,2,5862.689344
636.811383,2,5863.388774
229.0,1,5863.776875
634.030755,4,5864.577514
634.683993,3,5865.330489
225.622558,4,5865.804348
229.0,1,5866.219047
229.0,1,5866.609254
633.55519,1,5867.259172
642.313691,1,5867.928636
634.572427,1,5868.60603
633.984159,1,5869.307304
226.671764,3,5869.78533
359.318646,1,5870.378637
633.532671,6,5871.257973
664.841727,3,5871.955869
227.881457,2,5872.354462
633.577839,2,5873.10301
633.947638,1,5873.803434
640.292297,1,5874.461003
661.286762,3,5875.255526
309.926463,4,5875.988757
580.784209,1,5876.6364
632.475208,1,5877.404408
365.446434,3,5878.128279
621.552454,5,5878.953393
229.0,1,5879.324934
227.868124,2,5879.725046
634.79098,1,5880.420075
647.101397,13,5881.527106
323.578851,1,5882.171684
638.021825,1,5882.858547
229.0,1,5883.220485
658.196664,5,5884.104376
630.110134,5,5884.95073
327.465439,2,5885.585435
337.288212,1,5886.210046
634.227887,2,5886.953294
227.865117,2,5887.369158
330.006358,1,5888.0546
629.907954,5,5888.872262
634.075216,1,5889.584856
637.300049,3,5890.334897
636.289004,1,5891.051339
635.053289,1,5891.738234
635.287019,1,5892.521812
627.807617,3,5893.28328
633.668185,5,5894.104804
327.027212,2,5894.75354
347.711966,1,5895.401263
627.660853,1,5896.123722
227.840377,2,5896.534261
636.881117,2,5897.254529
634.14192,3,5898.002498
640.171794,1,5898.68966
637.179168,2,5899.390933
635.713781,4,5900.286597
226.959441,2,5900.720075
324.458034,2,5901.389841
635.56133,5,5902.167237
365.251927,1,5902.789559
229.0,1,5903.206344
634.387076,1,5903.906182
632.139792,1,5904.635403
660.748327,5,5905.473304
631.612228,2,5906.22229
331.377296,1,5906.885026
229.0,1,5907.267537
229.0,1,5907.666797
229.0,1,5908.039042
227.894944,2,5908.453264
229.0,1,5908.834689
222.812645,6,5909.404398
658.796973,9,5910.351463
624.652059,9,5911.338792
229.0,1,5911.699711
632.779759,2,5912.418436
628.097601,3,5913.1815
633.923275,1,5913.864748
227.826789,2,5914.32181
638.919175,1,5915.016123
229.0,1,5915.405692
369.924638,1,5916.015955
640.664527,2,5916.736352
639.929245,3,5917.469497
227.873141,2,5917.904776
663.879162,3,5918.639695
634.408296,1,5919.334208
662.170382,2,5920.014432
634.834146,1,5920.650352
226.757732,3,5921.0868
329.582482,3,5921.837626
633.193821,5,5922.685503
632.406972,1,5923.354846
356.759125,1,5924.022045
227.855767,2,5924.44828
229.0,1,5924.822368
635.261249,1,5925.565212
319.272103,5,5926.298427
634.420322,6,5927.167533
339.283312,2,5927.83314
641.098078,1,5928.503778
227.870327,2,5928.95086
344.144153,1,5929.597888
631.958287,1,5930.254044
366.802242,1,5930.886772
641.017554,1,5931.536807
229.0,1,5931.903651
622.495363,7,5932.870283
640.237109,1,5933.564042
229.0,1,5933.93664
627.215542,5,5934.753687
635.248764,2,5935.524074
632.710508,1,5936.287102
226.661042,3,5936.766182
638.108622,4,5937.569789
639.209519,1,5938.233319
634.132059,1,5938.970201
615.833109,16,5940.200818
227.890378,2,5940.61995
630.230061,8,5941.512307
227.856932,2,5941.930919
370.23447,1,5942.546725
627.494547,1,5943.268427
634.051267,1,5943.968999
661.183542,3,5944.720982
624.784388,9,5945.686704
663.289589,2,5946.365154
632.957714,6,5947.196384
636.594892,1,5947.869111
632.093707,4,5948.713123
659.363825,4,5949.519662
627.746473,9,5950.502402
631.308364,1,5951.151788
229.0,1,5951.514821
627.05765,13,5952.617347
632.977249,5,5953.397317
229.0,1,5953.784609
303.554699,3,5954.470288
229.0,1,5954.851759
641.805914,1,5955.522651
214.873143,13,5956.330511
354.144265,5,5957.101307
632.433832,2,5957.795632
637.597545,1,5958.43119
224.203766,5,5958.948113
625.074738,13,5960.078613
662.487039,2,5960.77998
634.399074,1,5961.465328
628.830336,1,5962.093838
637.107689,4,5962.895123
639.714827,1,5963.632032
628.917492,4,5964.41536
229.0,1,5964.780597
662.473533,1,5965.450397
633.038385,8,5966.417504
220.791387,8,5967.050787
631.478264,4,5967.899987
667.800566,1,5968.583962
641.566027,1,5969.250675
579.784941,1,5969.93656
229.0,1,5970.317691
632.133864,3,5971.09298
222.313895,7,5971.717138
633.109904,1,5972.394476
639.143247,2,5973.067019
638.977015,2,5973.744747
642.109104,1,5974.429156
629.860476,4,5975.283205
229.0,1,5975.662551
633.27503,1,5976.34622
633.0409,2,5977.076997
632.684057,4,5977.944611
227.867264,2,5978.598016
635.34163,7,5979.679922
637.047473,5,5980.627337
339.920411,2,5981.364522
626.797179,12,5982.516312
229.0,1,5982.931157
631.997741,2,5983.741884
632.016642,2,5984.498974
579.610911,1,5985.257129
632.864835,1,5986.011549
634.253754,1,5986.778837
227.836047,2,5987.17819
639.450265,1,5987.865717
636.123556,4,5988.64679
227.888923,2,5989.047454
229.0,1,5989.424717
639.701641,1,5990.108939
640.358015,2,5990.83157
634.070411,3,5991.544854
662.591803,2,5992.242432
336.998852,2,5992.909595
622.478516,11,5993.964783
622.933825,11,5995.075171
229.0,1,5995.481333
637.669428,1,5996.175569
636.727626,1,5996.875789
638.299793,3,5997.674981
640.692511,2,5998.376867
661.9818,1,5999.063687
229.0,1,5999.445144
229.0,1,5999.865947
625.71682,7,6000.798892
633.776135,2,6001.574983
659.870103,4,6002.391534
353.733377,2,6003.066389
663.332056,1,6003.741394
641.783845,1,6004.425191
315.055663,4,6005.208244
635.355458,1,6005.924948
638.421536,2,6006.775594
639.942565,1,6007.474456
639.924452,1,6008.391668
639.337079,1,6009.508142
634.394884,1,6010.274751
227.856245,2,6010.724319
627.035163,7,6011.657696
639.093506,1,6012.39103
633.65915,1,6013.109046
636.734302,1,6013.807474
628.48562,6,6014.722438
229.0,1,6015.124051
633.520498,1,6015.816619
634.277365,6,6016.740595
227.87109,2,6017.17379
641.661478,1,6017.823587
642.498229,1,6018.490712
626.805217,7,6019.423877
227.866013,2,6019.873675
227.870532,2,6020.317032
581.774671,2,6021.073197
631.516353,7,6021.940343
637.177131,3,6022.706699
636.692295,3,6023.456544
636.140051,2,6024.221541
639.495434,1,6024.873232
352.496354,1,6025.507793
636.638503,3,6026.256322
224.4109,5,6026.806398
337.593495,1,6027.422662
637.39654,5,6028.272259
633.621574,1,6028.978229
629.614181,1,6029.606155
627.822321,8,6030.555895
229.0,1,6030.92242
218.306654,10,6031.621974
633.340698,2,6032.355678
659.753979,7,6033.221097
229.0,1,6033.605518
637.819194,1,6034.222378
638.956323,1,6034.88864
334.558414,2,6035.588655
338.09368,4,6036.320789
354.12661,1,6036.955273
326.969301,7,6037.771944
634.09861,24,6039.220245
653.292203,10,6040.217237
627.424914,11,6041.271087
634.782652,1,6041.888028
224.342859,5,6042.404655
227.841168,2,6042.804668
227.867279,2,6043.267731
229.0,1,6043.636824
226.759719,3,6044.071384
635.786831,27,6045.63993
628.59979,5,6046.454384
637.718657,2,6047.171952
629.453103,8,6048.104216
634.716919,1,6048.787413
588.872174,44,6051.0206
651.680003,11,6052.004128
378.566229,2,6052.670078
606.022224,47,6055.003844
629.353286,4,6055.770225
558.39885,81,6059.351748
632.65284,5,6060.119857
599.192307,27,6061.719714
638.471404,1,6062.402997
229.0,1,6062.819769
-74.191845,200,6069.918501
-77.346273,200,6077.068642
223.379744,6,6077.618333
-85.015959,200,6084.817752
-88.010864,200,6091.816828
626.528776,3,6092.566827
-90.973446,200,6099.834777
632.909389,2,6103.715858
636.85879,3,6104.529915
-89.930431,200,6111.799725
-90.841946,200,6119.314418
-92.423495,200,6126.52639
634.95915,3,6127.25638
639.685642,3,6127.987591
-92.891029,200,6135.135489
-93.117179,200,6142.353515
363.755305,1,6142.962424
-93.8434,200,6150.196314
-99.305296,200,6157.218521
-95.840068,200,6164.456768
-99.393375,200,6171.740031
359.931481,2,6172.449579
639.864345,1,6173.261138
349.678024,1,6173.89252
633.37065,1,6181.312914
-97.40974,200,6188.496758
328.720247,3,6189.242071
633.788672,4,6190.045083
-100.54018,200,6197.193705
-99.08782,200,6204.392737
633.92742,1,6205.056848
633.172894,1,6205.739705
-99.504729,200,6212.837527
-96.831919,200,6220.041018
659.633137,3,6220.787359
633.828101,1,6221.506621
227.899008,2,6221.906904
-99.349368,200,6228.841331
663.565521,1,6229.471553
631.017408,7,6230.338767
350.660226,1,6231.008156
366.459463,1,6231.723737
-101.891942,200,6238.954153
-103.637863,200,6246.181161
640.200169,1,6246.842072
-98.404496,200,6254.114955
350.087703,2,6254.773243
229.0,1,6261.144896
632.709513,6,6262.005297
661.538391,1,6262.633651
-98.071409,200,6269.656072
635.221147,1,6270.334698
226.772077,3,6270.790179
-97.320962,200,6277.963687
-95.96438,200,6285.223478
-101.556709,200,6292.467159
227.892394,2,6292.866441
225.658711,4,6293.336082
-98.107422,200,6300.503993
631.349614,1,6301.185416
-101.829769,200,6308.396416
-95.898061,200,6315.602832
666.257296,1,6316.268507
-94.264114,200,6323.489379
-95.226175,200,6330.745197
634.394155,1,6331.429215
227.896571,2,6338.314123
633.392203,3,6339.081525
663.738993,1,6339.750414
-100.786383,200,6347.009359
630.546334,1,6347.670547
-95.557107,200,6354.848723
229.0,1,6355.209872
-94.376888,200,6362.579373
629.560718,1,6363.291219
633.20751,1,6364.015647
-93.30449,200,6371.280897
-100.197616,200,6378.479449
-94.179715,200,6385.641323
-92.810612,200,6392.868738
-100.971227,200,6400.084656
622.570496,4,6400.863163
632.799607,1,6401.572575
-100.851332,200,6408.778063
346.997656,3,6416.136602
-91.325372,200,6423.140011
634.580336,1,6423.828349
320.893846,1,6424.47963
-90.064675,200,6431.55836
-89.690478,200,6439.436332
-98.437153,200,6447.335424
-88.87331,200,6454.539881
-87.095489,200,6461.583536
628.721714,1,6462.301102
638.691153,1,6463.017132
-98.108744,200,6470.233135
-87.401708,200,6477.683424
662.977949,1,6478.365754
-91.02788,200,6485.781772
636.244596,1,6493.631335
659.093029,4,6494.406966
582.619091,1,6495.047933
-86.400162,200,6502.247164
638.723664,1,6502.947043
634.446764,1,6503.646771
-92.780048,200,6511.296464
354.995862,3,6511.988836
227.776103,2,6512.558248
631.444251,1,6513.304956
632.949933,2,6514.065376
-96.8484,200,6521.527214
-93.068803,200,6528.683036
663.990944,1,6529.343526
-87.847541,200,6536.335707
-97.742144,200,6543.581006
-92.691631,200,6550.809583
227.893472,2,6551.216279
-97.412215,200,6558.411604
635.35169,1,6559.080836
-91.172416,200,6566.246291
633.52707,1,6573.173625
-85.4778,200,6580.170987
630.30103,1,6580.875798
-96.653177,200,6588.100364
-85.519383,200,6595.088561
-88.558965,200,6602.35967
633.659681,1,6603.03786
-83.31405,200,6610.314228
-94.383973,200,6617.504968
638.086329,1,6618.204649
-94.717209,200,6625.408769
-82.505802,200,6632.654558
226.663237,3,6633.101904
-82.918968,200,6640.339796
634.391609,1,6647.939725
-89.400166,200,6655.300542
635.922376,1,6656.037258
227.85236,2,6656.449777
-83.327286,200,6664.053735
-82.907761,200,6672.132276
-82.040436,200,6679.598234
229.0,1,6679.99811
314.586512,1,6680.735852
634.19052,1,6681.433313
-90.711678,200,6688.793254
-83.268923,200,6695.783573
347.652956,4,6696.546648
-83.012885,200,6704.05207
633.717687,1,6704.766295
635.458487,1,6705.412688
638.412852,1,6706.081552
634.180752,1,6706.855653
634.56824,1,6707.543258
-89.216443,200,6714.954422
-82.328699,200,6722.464611
632.581347,1,6729.702554
227.566878,2,6730.130058
-81.425202,200,6737.324694
633.784802,1,6737.996068
-89.885927,200,6745.1714
-79.904445,200,6752.083176
625.07842,2,6752.816409
637.094425,1,6753.495093
-88.622544,200,6760.603655
639.152069,1,6761.322678
633.927708,2,6762.077626
227.817989,2,6762.512286
638.638252,1,6763.190526
-80.366528,200,6770.199554
637.765277,1,6770.864599
633.716741,1,6771.545443
-88.693375,200,6778.742164
637.66472,1,6779.35709
627.66904,1,6780.022104
641.319911,1,6780.694612
-79.266801,200,6787.586444
-79.326304,200,6794.553444
-77.76457,200,6801.753923
370.405249,2,6808.721407
556.692797,79,6812.141922
659.969657,6,6812.988947
610.886917,22,6814.454924
-94.956001,200,6821.453439
-103.497772,200,6828.640269
-103.031512,200,6835.905797
225.467061,4,6836.422425
-101.574742,200,6843.73736
-91.954749,200,6850.962862
-93.228786,200,6858.58035
-90.704465,200,6866.231694
-90.412057,200,6873.765676
-89.586865,200,6881.026354
638.969584,1,6881.734279
641.812415,1,6885.60205
631.544373,2,6886.334849
226.757942,3,6886.784938
663.050514,1,6887.418303
634.26077,1,6888.086526
640.136025,1,6888.76095
324.160679,1,6889.43005
-94.867026,200,6896.617222
-90.439436,200,6903.893917
-89.75855,200,6911.114488
229.0,1,6911.485418
227.877828,2,6911.926959
-91.597252,200,6918.945093
226.719548,3,6919.381734
-89.401822,200,6926.614815
229.0,1,6927.030318
-88.480193,200,6934.246389
-88.822898,200,6941.433332
-86.934373,200,6948.665881
-88.10956,200,6955.806825
633.459969,1,6956.509097
227.862981,2,6956.956547
632.745874,1,6963.780875
-91.278758,200,6970.759973
-90.920977,200,6977.711936
-83.842732,200,6984.943696
229.0,1,6985.342852
-81.852798,200,6992.682477
226.741266,3,6993.137416
-90.290603,200,7000.131564
-81.216434,200,7007.392547
344.482495,1,7008.018434
329.059908,1,7008.669747
331.434066,3,7009.369769
-78.917549,200,7016.664678
-82.401081,200,7023.900042
632.652076,4,7024.684335
633.104935,2,7025.404107
229.0,1,7025.776884
229.0,1,7026.156134
-78.03828,200,7033.463954
634.337624,1,7040.384167
-85.559597,200,7047.620559
639.114128,1,7048.282934
227.854322,2,7048.720258
229.0,1,7049.101794
-78.64124,200,7056.388942
-86.134569,200,7063.626467
343.596837,2,7064.284783
229.0,1,7064.680222
-82.419987,200,7071.940022
-82.727807,200,7079.423374
-85.98106,200,7086.360644
638.147112,2,7087.129238
229.0,1,7087.501869
641.033259,2,7088.264599
633.924516,3,7089.013076
229.0,1,7089.361026
-80.096188,200,7096.627703
633.795195,1,7097.328749
229.0,1,7097.710562
-84.192424,200,7104.966872
229.0,1,7105.349954
636.950633,2,7106.099249
-69.223056,200,7113.575248
634.204631,1,7120.362029
356.841283,2,7121.040747
-85.358467,200,7128.278152
-83.770181,200,7135.528276
229.0,1,7135.892774
632.205191,3,7136.677259
633.828166,1,7137.342747
-81.858774,200,7144.608867
-65.279047,200,7151.89757
-65.265341,200,7159.088868
632.898267,6,7159.97698
229.0,1,7160.340634
229.0,1,7160.726778
633.255198,1,7161.404289
636.416653,4,7162.156193
637.139819,4,7162.989341
636.672641,1,7163.659737
632.19533,3,7164.44013
633.780384,3,7165.243182
343.96203,3,7165.929019
634.372887,1,7166.636184
634.566562,1,7167.349061
658.941629,4,7168.137535
229.0,1,7168.539552
308.817487,10,7169.472516
633.085802,2,7170.176304
631.244104,3,7170.960222
628.141976,3,7171.661153
625.203765,11,7172.70662
229.0,1,7173.10446
636.463571,1,7173.789592
-59.034717,200,7180.793897
414.630141,174,7187.406913
660.314833,3,7188.135724
229.0,1,7188.527516
229.0,1,7188.93891
662.450984,3,7189.636937
633.794878,5,7190.457722
632.513292,1,7191.138051
633.43787,1,7191.785323
320.084259,49,7194.052099
623.172116,10,7195.034621
229.0,1,7195.434888
229.0,1,7195.801652
359.852967,1,7196.41811
529.649479,88,7200.241362
229.0,1,7200.634687
634.58818,1,7201.334697
328.571213,2,7202.018153
229.0,1,7202.406262
619.104022,14,7203.539157
634.027152,1,7204.217458
633.728417,1,7204.949349
627.102956,11,7206.067808
229.0,1,7206.450768
227.834386,2,7206.883919
639.334502,1,7207.666162
629.075937,1,7208.383993
372.957263,2,7209.288652
665.749898,2,7210.527627
229.0,1,7211.026488
229.0,1,7211.467457
229.0,1,7211.867285
616.051479,9,7212.900601
206.179792,20,7213.975246
628.287057,8,7214.940054
229.0,1,7215.33174
577.390997,51,7217.849747
606.418872,24,7219.366773
362.166091,1,7220.083684
617.752942,19,7221.427535
658.379951,5,7222.33258
229.0,1,7222.73283
632.06766,2,7223.433025
229.0,1,7223.859786
633.728253,1,7224.599596
229.0,1,7224.987676
640.401404,1,7225.68278
632.857611,2,7226.643377
229.0,1,7227.032306
633.877483,1,7227.722893
626.773655,6,7228.677585
633.454755,2,7229.525703
229.0,1,7229.96676
661.633137,1,7230.631965
229.0,1,7231.10418
637.091763,2,7231.837867
635.472575,3,7232.698444
229.0,1,7233.114985
631.515847,5,7234.065176
633.716946,6,7234.955247
630.131923,3,7235.765579
363.475781,3,7236.531513
627.099586,12,7237.733651
636.502731,2,7238.565048
629.817892,5,7239.431182
639.794058,22,7240.911212
635.280901,2,7241.693795
630.79706,5,7242.673943
634.279902,1,7243.437193
229.0,1,7243.846917
632.774901,2,7244.580197
229.0,1,7244.963827
229.0,1,7245.397775
663.361857,2,7246.131056
637.518499,1,7246.83039
339.004196,2,7247.514811
662.561473,1,7248.163888
633.204622,4,7248.962381
638.249273,1,7249.671836
229.0,1,7250.097914
330.095901,1,7250.788007
627.35989,7,7251.696838
632.26273,1,7252.428869
229.0,1,7252.823994
636.838256,2,7253.596514
634.722029,1,7254.313723
227.898261,2,7254.7283
633.346004,8,7255.66292
229.0,1,7256.045934
636.160346,1,7256.729628
634.697033,1,7257.52989
634.046949,4,7258.413677
629.770744,3,7259.146135
630.283493,5,7260.030163
630.281542,4,7260.825466
634.07826,1,7261.545731
636.66611,1,7262.182851
626.438053,8,7263.212339
229.0,1,7263.595701
229.0,1,7263.978894
229.0,1,7264.447077
637.166857,1,7265.112032
365.262679,4,7265.867623
640.062026,3,7266.612107
633.507522,3,7267.378136
226.778945,3,7267.871654
229.0,1,7268.308812
637.068998,3,7269.072917
634.584714,1,7269.787349
633.369832,2,7270.511488
632.719955,2,7271.355066
637.026407,3,7272.111584
229.0,1,7272.579688
229.0,1,7272.96159
229.0,1,7273.328364
634.790003,1,7274.061861
633.14884,2,7274.794703
638.616084,3,7275.561104
229.0,1,7275.942974
229.0,1,7276.327744
634.197497,2,7277.027715
227.898214,2,7277.437533
227.842781,2,7277.933212
226.326037,3,7278.428555
627.915656,7,7279.312423
630.464689,1,7280.012094
635.700027,4,7280.782532
634.735538,3,7281.527397
631.636227,3,7282.316439
621.2547,9,7283.250149
633.615711,1,7283.94997
630.020063,4,7284.743385
356.257787,1,7285.363593
360.827825,3,7286.114548
229.0,1,7286.510256
635.816065,4,7287.310893
634.381679,1,7288.010066
633.457617,1,7288.625317
629.463596,3,7289.359731
662.178786,1,7290.041751
634.558896,1,7290.743582
227.860645,2,7291.165747
634.881123,1,7291.845796
629.185978,1,7292.479105
624.451129,10,7293.481182
634.348398,3,7294.2777
229.0,1,7294.648397
229.0,1,7295.029504
630.433981,3,7295.779732
229.0,1,7296.148877
636.077614,1,7296.826404
663.006319,1,7297.526763
638.515842,1,7298.21073
633.570768,2,7298.925704
633.918682,1,7299.614735
637.65657,3,7300.395401
635.374274,3,7301.09218
229.0,1,7301.497727
637.651883,2,7302.207576
634.676277,1,7302.87829
633.3405,3,7303.640586
229.0,1,7304.018648
628.585018,1,7304.681834
634.554672,1,7305.394543
623.380096,11,7306.412226
631.656296,2,7307.126494
634.734438,1,7307.797698
630.580316,3,7308.5805
632.503843,3,7309.35822
636.227432,3,7310.092689
634.534672,1,7310.773227
633.400605,3,7311.549622
634.746504,4,7312.341189
223.338897,6,7312.907769
628.165018,2,7313.642872
640.511874,1,7314.311321
632.506321,2,7315.074307
229.0,1,7315.463236
636.68331,3,7316.208059
229.0,1,7316.633597
633.19929,2,7317.357622
229.0,1,7317.715388
227.896412,2,7318.11732
635.517267,2,7318.829887
229.0,1,7319.255794
636.325262,2,7319.948545
629.975337,5,7320.791839
229.0,1,7321.180006
632.376008,3,7321.955585
632.238903,3,7322.726628
636.754247,1,7323.398389
633.637576,5,7324.296281
633.698619,2,7325.008163
632.956285,2,7325.747217
635.933506,3,7326.478855
229.0,1,7326.855154
634.554351,1,7327.560168
639.568367,2,7328.329928
229.0,1,7328.710553
631.162908,3,7329.438278
224.323466,5,7329.961897
227.883026,2,7330.377778
634.608066,1,7331.057841
635.701824,3,7331.848596
229.0,1,7332.225384
229.0,1,7332.607456
632.97939,1,7333.292082
641.633082,1,7333.997477
634.192298,1,7334.691871
631.528716,5,7335.507533
227.880509,2,7335.957189
635.18777,2,7336.624921
229.0,1,7337.021904
229.0,1,7337.395152
632.05741,3,7338.142631
637.974182,1,7338.811439
227.812326,2,7339.247418
632.241698,3,7340.028225
632.54001,2,7340.677397
229.0,1,7341.060728
640.570803,2,7341.807448
630.938746,1,7342.474914
640.653493,1,7343.171901
376.825603,1,7343.861193
229.0,1,7344.260737
630.067935,2,7344.979577
633.119522,2,7345.687056
632.993731,2,7346.468175
634.505179,3,7347.238119
637.131456,2,7347.994578
636.116999,1,7348.677893
640.709696,1,7349.355933
636.046598,4,7350.143397
229.0,1,7350.554102
638.69654,1,7351.226871
229.0,1,7351.625675
634.608133,1,7352.313049
227.892338,2,7352.737193
365.732966,1,7353.39115
634.367902,1,7354.08883
226.764323,3,7354.558551
634.730709,1,7355.237505
663.577193,1,7355.921926
633.146868,3,7356.690299
229.0,1,7357.073069
638.179209,1,7357.722978
634.981705,1,7358.470923
633.764333,1,7359.224303
631.679349,1,7359.903791
229.0,1,7360.289449
229.0,1,7360.673738
229.0,1,7361.045099
229.0,1,7361.468729
639.549006,1,7362.119951
628.00985,1,7362.769992
628.375391,5,7363.591928
632.386703,2,7364.335115
333.60425,1,7364.956791
634.82275,4,7365.744233
632.909786,2,7366.474364
638.923753,1,7367.143913
664.362515,1,7367.819759
632.044952,3,7368.584772
634.302553,2,7369.313093
634.0896,1,7370.037579
639.721978,2,7370.752232
227.883069,2,7371.18927
633.119998,2,7371.840578
639.667837,1,7372.508898
373.695163,2,7373.269222
229.0,1,7373.638483
640.461598,2,7374.35585
226.786419,3,7374.802611
229.0,1,7375.205961
226.770157,3,7375.650764
229.0,1,7376.025268
229.0,1,7376.425406
636.924762,2,7377.173696
632.93767,2,7377.885724
636.896489,1,7378.572008
638.964793,2,7379.283833
229.0,1,7379.668083
638.882435,2,7380.423903
226.742232,3,7380.876218
639.702832,2,7381.607578
630.821798,2,7382.357956
635.191571,3,7383.0734
637.451873,1,7383.757217
355.173289,1,7384.417676
634.782026,1,7385.13474
632.160729,3,7385.883218
351.876782,1,7386.517866
229.0,1,7386.887458
639.735088,2,7387.593492
632.479563,6,7388.524136
634.449823,1,7389.206087
637.775547,1,7389.889307
229.0,1,7390.272911
635.317746,1,7390.967645
639.380446,1,7391.636774
229.0,1,7392.006617
580.059688,1,7392.717901
632.233927,3,7393.404186
229.0,1,7393.784322
315.305424,2,7394.456855
229.0,1,7394.856416
633.690353,2,7395.56862
632.750956,2,7396.249996
633.353756,1,7396.955021
634.215661,1,7397.62321
227.886321,2,7398.023188
227.883646,2,7398.484778
635.231848,1,7399.206008
663.615083,1,7399.883014
229.0,1,7400.268999
637.801874,1,7400.94957
637.52506,1,7401.620193
229.0,1,7402.032084
633.783204,1,7402.733661
348.855435,1,7403.35839
635.916549,1,7404.056188
633.988447,1,7404.734509
364.464249,1,7405.338698
634.302883,1,7406.054393
353.102376,1,7406.721836
632.416275,2,7407.438904
350.537086,1,7408.066852
631.83661,3,7408.79922
638.55548,1,7409.495179
637.592851,1,7410.154409
632.944695,1,7410.815824
229.0,1,7411.218419
634.100011,1,7411.91613
639.328205,1,7412.568724
638.211227,1,7413.283912
229.0,1,7413.67104
634.769151,1,7414.354451
229.0,1,7414.721051
229.0,1,7415.098704
633.691791,2,7415.817134
636.786342,1,7416.514825
229.0,1,7416.901891
225.672345,4,7417.388061
229.0,1,7417.770809
627.760645,1,7418.415735
636.427766,1,7419.10086
632.488772,2,7419.849702
637.841699,1,7420.550274
636.214247,3,7421.281449
376.931696,1,7421.931643
639.901215,2,7422.630357
349.087148,2,7423.28825
635.843751,1,7423.997543
639.809398,2,7424.748975
635.919711,1,7425.416956
633.366444,1,7426.117707
229.0,1,7426.489882
639.207861,1,7427.187614
661.494511,3,7427.914387
636.122787,4,7428.780679
229.0,1,7429.213798
630.368619,1,7429.902227
632.924706,1,7430.565274
227.86989,2,7430.965398
229.0,1,7431.380168
641.252244,1,7432.053614
635.260321,2,7432.755095
229.0,1,7433.147721
371.771297,1,7433.766438
634.341976,1,7434.454142
634.497006,1,7435.151559
229.0,1,7435.532254
641.526518,1,7436.213513
229.0,1,7436.645351
229.0,1,7437.035623
638.114658,2,7437.765575
229.0,1,7438.132333
349.594406,1,7438.834808
637.815895,1,7439.535109
633.914175,1,7440.214449
633.943024,1,7440.867736
