#{"t_start": 1754942248.3724322, "env_id": "None"}
r,l,t
328.796119,1,3830.172231
635.056519,1,3830.84331
635.45452,1,3831.538438
229.0,1,3831.888279
359.801988,1,3832.621614
631.629755,1,3833.305127
659.529735,4,3833.990125
636.498319,1,3834.659233
637.311641,2,3835.371338
638.356913,1,3836.041509
634.813394,5,3836.804522
662.752574,2,3837.471559
229.0,1,3837.837703
633.076886,7,3838.70493
637.257766,3,3839.421353
227.887928,2,3839.804795
227.897567,2,3840.204211
638.292016,3,3840.905687
638.788619,1,3841.597863
656.654267,5,3842.388456
220.915847,8,3842.936198
634.342243,1,3843.620673
637.868569,2,3844.371052
632.382611,2,3845.070581
229.0,1,3845.442002
635.087739,1,3846.153723
636.029753,5,3846.918888
662.342131,1,3847.608182
628.308881,1,3848.262625
634.182638,1,3848.970157
659.066849,6,3849.782498
631.196282,3,3850.562155
637.706867,1,3851.219938
636.114654,5,3851.974739
640.934969,1,3852.60325
635.413139,1,3853.286282
312.585316,1,3853.918246
636.393854,5,3854.67011
623.33995,11,3855.584704
634.874608,1,3856.253311
657.786967,5,3857.074232
633.717116,1,3857.735611
633.988996,1,3858.404094
630.767349,2,3859.090832
636.558142,1,3859.769427
632.28984,7,3860.590262
636.791271,1,3861.252545
637.11827,1,3861.939107
634.133106,2,3862.623573
229.0,1,3863.001782
641.315431,1,3863.690385
634.535249,1,3864.368584
631.418438,1,3865.101967
642.258484,1,3865.764711
632.194454,2,3866.468612
660.320207,4,3867.21803
226.755543,3,3867.635232
631.402554,4,3868.420924
629.872313,5,3869.212682
579.546002,1,3869.897294
636.339965,1,3870.573042
229.0,1,3870.934883
229.0,1,3871.312199
229.0,1,3871.653935
633.82092,1,3872.368369
229.0,1,3872.718087
635.124304,4,3873.451811
637.281639,1,3874.134583
633.921972,1,3874.784475
227.826045,2,3875.189341
631.835799,3,3875.934375
639.000419,1,3876.618353
636.92795,4,3877.350883
635.376649,5,3878.134319
227.874143,2,3878.534872
634.628212,1,3879.256258
633.914763,1,3879.933596
334.276678,5,3880.670492
633.135215,2,3881.442207
628.717143,2,3882.145793
636.468114,4,3882.965952
637.87389,1,3883.650537
636.630856,1,3884.267461
229.0,1,3884.617416
624.991695,2,3885.333596
642.550744,1,3885.983066
639.062028,1,3886.682995
662.580196,2,3887.350104
631.84435,3,3888.058451
632.406124,3,3888.810219
226.787832,3,3889.233403
639.444094,3,3889.915313
666.203582,1,3890.582999
229.0,1,3890.932013
227.882156,2,3891.349717
637.110497,2,3891.998927
627.077149,7,3892.816281
229.0,1,3893.18136
229.0,1,3893.532805
229.0,1,3893.932361
634.608753,1,3894.597772
633.344532,2,3895.285615
229.0,1,3895.649883
633.64208,1,3896.332571
632.001942,2,3897.047989
226.72584,3,3897.482612
631.470382,3,3898.215886
664.16903,1,3898.858569
637.864013,2,3899.585776
227.868514,2,3899.982374
638.481309,2,3900.665447
634.948156,1,3901.349105
229.0,1,3901.714488
635.781987,2,3902.371916
635.049893,1,3903.032513
229.0,1,3903.398694
639.265123,1,3904.090863
358.815516,3,3904.791509
229.0,1,3905.164042
638.148549,2,3905.831711
226.762724,3,3906.230605
630.667832,4,3906.999068
636.891952,2,3907.661019
229.0,1,3908.036449
633.924576,1,3908.714926
229.0,1,3909.064832
330.668199,1,3909.664706
227.872432,2,3910.080254
627.64457,1,3910.776443
632.607736,2,3911.509298
636.958993,1,3912.169356
634.416867,5,3912.929611
227.861222,2,3913.297741
634.919638,1,3913.986223
641.314475,1,3914.647645
633.416682,2,3915.364719
227.830043,2,3915.76926
639.424111,1,3916.414203
633.725587,1,3917.09769
229.0,1,3917.447468
641.044391,1,3918.130747
229.0,1,3918.530111
637.266204,1,3919.213843
345.725437,1,3919.830478
630.649132,3,3920.579961
637.00578,1,3921.235246
631.675421,2,3921.980275
628.50181,1,3922.68913
357.229145,1,3923.280265
633.019505,2,3923.995255
641.165282,1,3924.680198
223.235398,6,3925.163403
633.479246,1,3925.848278
229.0,1,3926.229867
330.219663,6,3927.011675
635.130065,1,3927.701243
227.889759,2,3928.079892
229.0,1,3928.46312
629.886402,4,3929.21309
637.340192,1,3929.862936
637.81478,1,3930.529594
635.006131,1,3931.211336
629.734715,1,3931.912747
634.002166,1,3932.544557
633.977417,2,3933.295474
229.0,1,3933.645965
639.782113,1,3934.312467
229.0,1,3934.662575
621.953325,13,3935.661206
634.554803,1,3936.340085
229.0,1,3936.695684
227.796124,2,3937.094144
226.664556,3,3937.504191
641.658188,1,3938.162395
633.01454,2,3938.87888
632.574345,1,3939.561597
360.381962,5,3940.32898
640.674302,1,3941.01074
326.713184,3,3941.695297
639.912052,1,3942.362314
633.531993,1,3943.023604
634.798636,1,3943.695956
229.0,1,3944.061217
373.907178,3,3944.795028
631.420934,3,3945.500232
632.219502,3,3946.229594
229.0,1,3946.582925
349.200909,1,3947.196602
631.420324,4,3947.944759
633.98473,1,3948.644715
665.787233,1,3949.320143
633.331772,2,3949.995171
663.158933,1,3950.655953
227.837605,2,3951.032518
633.907476,1,3951.707863
638.419041,1,3952.361017
626.233237,11,3953.310776
229.0,1,3953.682014
227.878358,2,3954.0441
639.363981,1,3954.694065
229.0,1,3955.058123
659.911214,5,3955.860125
627.232141,1,3956.527202
639.621629,1,3957.194079
632.874613,2,3957.860461
355.967831,3,3958.510197
625.900087,6,3959.345165
227.83042,2,3959.743716
229.0,1,3960.125759
635.084108,3,3960.860135
229.0,1,3961.243726
638.379682,1,3961.912006
632.932952,2,3962.593206
375.706757,1,3963.242778
631.907602,1,3963.898032
229.0,1,3964.243136
663.745297,2,3964.941991
634.347807,2,3965.676569
622.509951,6,3966.476244
636.062558,1,3967.164456
633.352893,1,3967.826137
229.0,1,3968.176121
634.221602,1,3968.876087
631.672415,3,3969.593204
663.090415,1,3970.302586
227.846265,2,3970.675851
640.406646,1,3971.347434
634.70245,1,3972.06057
634.066002,1,3972.72582
229.0,1,3973.092635
229.0,1,3973.448814
633.872051,1,3974.125924
227.850694,2,3974.525753
637.913744,1,3975.19418
229.0,1,3975.558748
635.272276,2,3976.175395
343.913213,1,3976.802389
631.853769,3,3977.561132
227.841612,2,3977.956198
229.0,1,3978.317909
635.154653,2,3979.036595
660.032574,5,3979.793021
636.398628,1,3980.480285
634.646216,1,3981.175139
640.684329,1,3981.808312
227.869037,2,3982.191546
631.036968,1,3982.858235
661.97274,5,3983.641491
634.168528,1,3984.291422
226.741868,3,3984.725083
639.721263,1,3985.391211
662.197888,2,3986.112853
632.100323,2,3986.824522
636.330212,3,3987.524702
229.0,1,3987.907998
629.084951,7,3988.774335
635.119502,1,3989.427248
634.225788,1,3990.086607
631.609228,8,3990.912076
660.502345,1,3991.570033
229.0,1,3991.976351
636.122235,1,3992.645227
636.65774,1,3993.311754
629.390917,6,3994.105631
333.012784,1,3994.707399
227.879895,2,3995.106944
227.814364,2,3995.505814
637.874044,1,3996.19033
229.0,1,3996.573131
664.111917,1,3997.212335
632.361534,2,3997.923585
632.901638,2,3998.606894
633.970329,4,3999.323416
370.093453,1,3999.990157
635.901262,1,4000.64
634.231025,1,4001.306763
627.014419,9,4002.140434
222.001823,7,4002.644555
635.999712,2,4003.383308
637.704476,3,4004.089716
661.777521,2,4004.736495
227.889303,2,4005.123745
354.505407,1,4005.722966
639.47081,1,4006.406257
633.907468,1,4007.156055
636.635311,1,4007.810891
625.054411,7,4008.622596
229.0,1,4009.004722
631.135092,6,4009.7891
639.504622,1,4010.455798
632.722317,1,4011.20585
637.45577,2,4011.893777
227.878396,2,4012.309068
633.93763,1,4012.956001
627.498387,7,4013.771858
226.7821,3,4014.222103
664.207296,1,4014.839108
634.523342,1,4015.522269
628.119004,7,4016.355334
636.171444,1,4017.002401
639.116144,2,4017.704939
229.0,1,4018.053818
342.25585,2,4018.705127
227.877632,2,4019.088201
634.67761,1,4019.738269
630.69304,3,4020.438625
632.679924,2,4021.19295
637.228104,2,4021.871684
633.616726,2,4022.571361
634.190494,1,4023.25764
661.760241,1,4023.921046
666.152305,1,4024.587999
632.976617,1,4025.303925
634.282458,1,4025.954492
632.873738,1,4026.637786
229.0,1,4026.986137
661.665382,2,4027.687389
634.386851,1,4028.354215
633.374663,2,4029.070642
229.0,1,4029.445927
638.685351,2,4030.087536
225.55676,4,4030.520685
621.392847,6,4031.384239
345.772809,1,4031.98707
331.190432,1,4032.614902
632.011627,3,4033.377007
633.946019,2,4034.154177
634.55919,1,4034.820752
634.410823,2,4035.503395
633.152886,1,4036.120461
360.949001,1,4036.803592
633.519124,1,4037.486787
634.932388,2,4038.168449
226.59389,3,4038.604735
661.548589,2,4039.28662
628.947305,2,4040.01926
229.0,1,4040.403542
633.717944,1,4041.074486
630.730846,2,4041.786257
581.203595,1,4042.478325
225.60638,4,4042.903078
614.357724,17,4043.990983
628.756463,4,4044.736103
333.94585,5,4045.468893
341.044984,4,4046.152544
629.550194,2,4046.785708
629.977289,4,4047.586334
229.0,1,4047.952517
634.190532,1,4048.618853
226.782303,3,4049.040075
229.0,1,4049.401322
635.839094,2,4050.092774
639.089896,1,4050.835965
227.876835,2,4051.223549
635.781037,1,4051.852512
224.515002,5,4052.334187
226.67545,3,4052.780893
632.718052,1,4053.468614
343.983125,1,4054.085325
656.241502,6,4054.90746
634.427614,1,4055.602477
352.93575,2,4056.237038
636.646345,4,4056.968463
659.219015,3,4057.618298
640.388371,1,4058.284813
632.30187,3,4059.001731
663.123654,1,4059.677515
638.560425,1,4060.351414
636.495535,4,4061.067836
636.126217,1,4061.71805
229.0,1,4062.117852
663.082226,1,4062.73943
634.590405,1,4063.416175
639.5724,1,4064.084243
637.215164,2,4064.767435
633.035429,2,4065.450901
633.067041,2,4066.220674
225.589246,4,4066.650769
636.500469,3,4067.379267
229.0,1,4067.73283
229.0,1,4068.11038
647.852572,16,4069.178247
637.523153,2,4069.863003
632.442115,3,4070.621794
637.086196,1,4071.317493
226.694807,3,4071.716896
634.440157,1,4072.380328
659.900885,5,4073.195139
633.137888,1,4073.839095
229.0,1,4074.19991
631.639489,1,4074.866814
634.531411,5,4075.612256
227.792157,2,4076.018913
631.14453,1,4076.715006
634.490505,3,4077.433036
639.556805,1,4078.049764
633.408301,1,4078.666499
227.888143,2,4079.066356
634.97216,1,4079.732866
227.898544,2,4080.183326
229.0,1,4080.549017
625.370481,1,4081.149887
660.654289,5,4081.916263
655.063639,7,4082.765933
633.141993,3,4083.504004
639.275576,1,4084.222232
229.0,1,4084.615746
227.779616,2,4085.015795
227.836473,2,4085.426059
579.930597,1,4086.048927
632.185065,6,4086.882294
635.523623,1,4087.62196
229.0,1,4087.974352
636.69829,4,4088.665374
229.0,1,4089.02566
638.222356,1,4089.699039
630.600218,1,4090.431921
624.730664,5,4091.265138
229.0,1,4091.648391
634.588786,1,4092.315327
632.348138,3,4093.031739
633.366385,2,4093.735802
363.528189,1,4094.431895
227.893834,2,4094.831386
639.6665,1,4095.531288
633.920432,1,4096.207072
632.124874,3,4096.931138
227.869716,2,4097.331395
633.787477,1,4097.997856
635.042609,1,4098.664695
662.011897,1,4099.314468
637.243915,2,4100.064491
227.854545,2,4100.429794
629.471655,1,4101.130474
636.143966,1,4101.819234
345.270447,3,4102.481185
634.302375,1,4103.180741
664.508024,1,4103.847494
226.787106,3,4104.24978
638.167979,1,4104.947347
229.0,1,4105.319458
638.14335,3,4106.03051
227.897941,2,4106.447328
359.452103,3,4107.097247
667.19529,1,4107.747067
229.0,1,4108.097097
635.148299,1,4108.763658
637.894441,1,4109.430265
367.218523,1,4110.063523
637.773903,1,4110.717308
639.04238,1,4111.368147
629.01316,1,4112.063369
226.776887,3,4112.505621
633.812195,1,4113.163652
227.880994,2,4113.57977
229.0,1,4113.963068
226.75327,3,4114.363179
638.152323,1,4115.035166
636.606114,1,4115.67958
637.853471,1,4116.362969
664.627574,2,4117.096703
633.632524,1,4117.797029
640.019422,1,4118.496139
636.688646,2,4119.19555
663.075405,1,4119.862552
627.795076,5,4120.63665
577.882775,1,4121.312478
661.27198,2,4121.962878
635.808753,1,4122.629546
227.869858,2,4123.012142
633.943603,2,4123.717071
631.15236,4,4124.495668
650.306375,11,4125.415619
225.583923,4,4125.850279
331.511033,1,4126.512535
227.898754,2,4126.927163
636.816459,3,4127.628502
630.876556,1,4128.347995
639.92023,1,4129.029493
639.725499,1,4129.66172
634.589386,1,4130.363778
229.0,1,4130.771789
638.4807,3,4131.906332
630.862867,1,4132.795167
627.997741,6,4133.595264
634.385284,1,4134.278263
634.871085,1,4134.95978
631.622298,1,4135.594517
629.575254,1,4136.244536
227.861273,2,4136.611255
351.512774,2,4137.261327
634.254989,2,4137.97764
226.779078,3,4138.394356
638.687152,1,4139.044258
229.0,1,4139.427588
229.0,1,4139.810409
636.7306,1,4140.487631
331.181166,2,4141.110765
664.708892,1,4141.810485
227.868831,2,4142.210577
632.661951,2,4142.893846
662.043553,1,4143.600743
630.958928,2,4144.294063
229.0,1,4144.653833
631.844412,1,4145.426935
229.0,1,4145.809176
636.129404,1,4146.47575
227.871368,2,4146.899215
634.167352,1,4147.543375
632.804068,2,4148.226904
634.363133,1,4148.909861
665.603168,2,4149.610113
662.714609,1,4150.277393
229.0,1,4150.646448
630.49584,1,4151.378045
637.150903,1,4152.010922
227.871115,2,4152.409794
353.866344,2,4153.04782
634.152849,2,4153.732188
229.0,1,4154.109038
227.849043,2,4154.546757
229.0,1,4154.900594
229.0,1,4155.265682
637.945978,1,4155.931709
664.174208,1,4156.541502
627.397743,1,4157.198607
229.0,1,4157.576828
662.127072,1,4158.234405
354.399109,1,4158.860483
229.0,1,4159.225681
642.152675,1,4159.875559
229.0,1,4160.257994
635.879425,3,4160.967359
639.137973,1,4161.688073
633.684181,1,4162.35902
632.520478,2,4163.083487
229.0,1,4163.443575
229.0,1,4163.808434
633.078333,2,4164.491888
229.0,1,4164.864532
634.79757,1,4165.608762
630.003894,2,4166.297176
663.052093,1,4166.976441
364.711366,1,4167.59755
229.0,1,4167.960639
634.694858,1,4168.682121
637.884375,3,4169.397191
229.0,1,4169.780058
227.842777,2,4170.156661
336.839418,12,4171.060354
229.0,1,4171.447159
661.484334,2,4172.141422
626.480055,2,4172.844828
349.00159,2,4173.467163
635.134034,1,4174.139669
226.751705,3,4174.563093
637.556804,2,4175.246461
227.851472,2,4175.659153
642.649733,1,4176.329768
663.511254,1,4176.9966
640.47038,1,4177.640271
227.877755,2,4178.044209
229.0,1,4178.400325
227.768277,2,4178.809729
664.003939,1,4179.493308
633.356941,1,4180.195209
229.0,1,4180.563487
659.761912,4,4181.329448
637.592684,2,4182.023718
634.243042,2,4182.789925
637.795913,2,4183.498617
638.137076,4,4184.241774
638.358469,1,4184.929233
636.809718,1,4185.56269
662.525707,1,4186.227932
227.873224,2,4186.60771
227.876554,2,4187.042404
633.357174,1,4187.728426
629.388096,6,4188.538386
637.121856,1,4189.176828
633.586689,2,4189.841205
229.0,1,4190.20874
637.021415,1,4190.846637
227.827254,2,4191.247716
634.397552,1,4191.904658
638.087166,1,4192.580522
639.787096,1,4193.25556
627.004156,1,4193.894495
625.959539,7,4194.748779
229.0,1,4195.122386
229.0,1,4195.490883
634.338638,1,4196.157262
631.393807,3,4196.84557
635.139871,1,4197.539119
338.636513,1,4198.155751
229.0,1,4198.505282
229.0,1,4198.878503
636.801174,1,4199.524452
647.972468,14,4200.511214
227.876308,2,4200.925899
630.888864,2,4201.625211
229.0,1,4201.988499
640.074585,1,4202.67044
637.361409,1,4203.362358
314.926015,1,4203.957641
661.520018,2,4204.722401
224.358389,5,4205.223119
633.206239,3,4205.926074
227.865812,2,4206.340447
638.661006,1,4206.999979
227.868664,2,4207.406108
632.828095,2,4208.123886
664.618068,1,4208.755077
227.812092,2,4209.139434
633.245732,1,4209.808993
635.390697,1,4210.555983
343.443553,2,4211.161714
636.950691,2,4211.90682
632.155418,5,4212.67898
633.60608,4,4213.443211
639.331049,1,4214.08772
227.878828,2,4214.477039
637.227252,1,4215.071302
224.296359,5,4215.58112
634.130745,1,4216.272093
665.817923,1,4216.90568
229.0,1,4217.26914
662.874665,2,4217.928077
634.66763,1,4218.602291
636.498813,3,4219.338907
355.764689,2,4220.012096
229.0,1,4220.371768
657.127495,6,4221.137152
633.977466,1,4221.80898
656.138096,8,4222.671438
226.732941,3,4223.103108
226.682392,3,4223.536733
641.362127,1,4224.154589
628.967183,7,4224.97844
368.059151,1,4225.586478
635.24043,1,4226.259276
632.115601,4,4227.053491
634.116571,1,4227.756628
629.324621,1,4228.45661
634.349588,1,4229.128581
634.669935,1,4229.808108
635.949406,1,4230.541596
578.813423,2,4231.23728
664.400625,2,4231.908651
227.760617,2,4232.306905
661.756078,3,4233.002313
639.804512,1,4233.66258
637.649561,1,4234.351965
630.531818,4,4235.105845
365.391346,1,4235.77123
633.348415,1,4236.452093
229.0,1,4236.839109
636.452102,1,4237.537088
657.901771,5,4238.306656
632.91898,2,4239.001945
638.935687,2,4239.674567
627.936941,1,4240.419643
229.0,1,4240.778419
227.899634,2,4241.169199
627.862251,2,4241.906532
634.197458,1,4242.590954
631.980213,3,4243.288252
353.895301,3,4243.974125
638.724221,1,4244.623842
632.938213,2,4245.355389
222.024596,7,4245.87786
632.536479,1,4246.520418
229.0,1,4246.888805
636.689962,4,4247.620525
634.410906,3,4248.38721
639.358646,2,4249.069741
225.59026,4,4249.502511
637.136251,2,4250.170028
227.856842,2,4250.573029
635.289237,2,4251.200788
637.005892,1,4251.856594
229.0,1,4252.217488
633.050421,1,4252.935498
229.0,1,4253.300271
633.416867,1,4253.950984
636.704936,2,4254.656786
229.0,1,4255.022879
634.339163,1,4255.684811
640.109373,1,4256.372771
640.089734,1,4257.05004
637.767669,1,4257.735091
641.973328,1,4258.425307
631.731786,2,4259.139498
636.722617,2,4259.772554
229.0,1,4260.201665
227.893095,2,4260.589123
229.0,1,4260.955816
636.92667,1,4261.601756
332.125498,4,4262.269542
376.433746,1,4262.949588
633.634875,1,4263.632593
663.609753,1,4264.305389
633.299004,2,4264.986362
641.082085,1,4265.651969
222.944139,6,4266.155554
634.0419,1,4266.820835
229.0,1,4267.217281
227.866024,2,4267.603095
360.094974,5,4268.388213
229.0,1,4268.747993
227.857308,2,4269.15197
638.24881,2,4269.834702
229.0,1,4270.222308
629.859679,5,4271.052495
633.170025,2,4271.73524
640.158331,2,4272.433593
229.0,1,4272.803731
632.535911,2,4273.50103
229.0,1,4273.854896
634.196735,1,4274.5821
229.0,1,4274.937629
227.836437,2,4275.332026
229.0,1,4275.698548
227.884622,2,4276.081564
296.038005,2,4276.717818
634.792931,1,4277.430387
631.865383,2,4278.12504
633.704959,1,4278.837244
629.668318,5,4279.606598
229.0,1,4279.982551
640.223661,1,4280.64844
229.0,1,4281.020158
660.998738,3,4281.771613
229.0,1,4282.146634
339.307626,1,4282.748487
229.0,1,4283.099705
641.134629,2,4283.803933
226.765403,3,4284.219716
662.554317,4,4284.986747
639.89696,2,4285.667882
661.539989,5,4286.450088
631.517762,2,4287.167713
633.453827,3,4287.865806
634.777762,3,4288.632275
634.7322,1,4289.295979
633.688278,1,4289.946254
638.649355,2,4290.633271
636.912183,3,4291.330775
633.512636,1,4292.000764
662.17025,1,4292.681064
229.0,1,4293.06938
227.854688,2,4293.465503
630.846458,4,4294.214204
631.064274,2,4294.969103
582.078218,1,4295.630494
639.069862,1,4296.386485
635.198124,3,4297.066767
635.021763,1,4297.738825
638.015312,3,4298.450212
641.963643,1,4299.168812
663.520963,2,4299.848776
632.511542,2,4300.583423
229.0,1,4300.951116
229.0,1,4301.317243
229.0,1,4301.678246
229.0,1,4302.035158
628.68965,6,4302.846378
634.8323,2,4303.593188
638.162741,1,4304.249604
632.756358,3,4304.994617
628.990702,2,4305.680543
229.0,1,4306.051311
638.845688,1,4306.729115
229.0,1,4307.09597
637.964107,1,4307.748566
226.693776,3,4308.18226
326.871489,1,4308.76794
229.0,1,4309.12886
227.877328,2,4309.53027
634.85955,1,4310.21874
226.730263,3,4310.648314
664.666994,1,4311.304243
229.0,1,4311.6627
639.746979,2,4312.364661
627.921878,3,4313.131138
224.503736,5,4313.580639
632.602857,1,4314.233756
634.158403,1,4314.878531
662.245547,3,4315.599792
634.703875,7,4316.428923
630.68522,8,4317.293522
635.11921,1,4317.968914
363.272949,1,4318.572624
636.147298,1,4319.211617
637.1491,4,4319.946128
229.0,1,4320.307807
637.105698,1,4320.943457
345.146958,1,4321.606978
634.829496,1,4322.280358
633.775102,1,4322.944503
229.0,1,4323.32773
631.919473,2,4324.027729
627.311957,1,4324.72373
635.228926,1,4325.450113
229.0,1,4325.801687
637.798744,3,4326.460894
629.473921,4,4327.244299
631.555514,2,4327.948839
632.99887,1,4328.656732
661.7805,3,4329.394785
229.0,1,4329.748355
637.583709,2,4330.427102
227.877738,2,4330.81087
634.049357,1,4331.492208
363.910835,2,4332.160834
229.0,1,4332.575497
630.830095,5,4333.381321
636.126982,1,4334.042448
227.855505,2,4334.443695
658.776874,3,4335.143425
355.659896,1,4335.793378
225.604252,4,4336.293365
634.053021,1,4336.992714
639.825939,1,4337.648443
227.8559,2,4338.026344
662.523684,2,4338.718901
631.066248,2,4339.444634
637.442734,1,4340.126718
227.865281,2,4340.526594
336.051279,1,4341.130723
639.429173,1,4341.813441
639.700088,1,4342.476322
632.466958,1,4343.079916
226.781142,3,4343.570238
635.509163,3,4344.275901
229.0,1,4344.647369
631.057544,1,4345.359223
631.385586,5,4346.076075
635.073846,2,4346.807535
638.515903,1,4347.507436
662.983367,2,4348.175878
634.022945,1,4348.85924
632.875564,2,4349.624918
229.0,1,4349.991549
633.900703,1,4350.675406
663.271013,2,4351.35576
632.211356,6,4352.142064
229.0,1,4352.542034
632.595523,3,4353.304402
227.832292,2,4353.725331
636.507272,2,4354.41493
638.786519,2,4355.126411
634.726643,1,4355.823756
629.205378,1,4356.473585
229.0,1,4356.841407
638.337885,1,4357.489894
229.0,1,4357.851595
229.0,1,4358.245779
229.0,1,4358.626792
632.624764,2,4359.324593
324.952457,2,4359.991647
636.711418,1,4360.708116
634.925078,1,4361.374404
367.921582,1,4362.079111
641.441235,1,4362.762553
229.0,1,4363.124349
626.540239,5,4363.919647
226.696286,3,4364.324082
633.409511,1,4365.020398
629.964838,2,4365.707281
631.475163,2,4366.407027
227.84387,2,4366.823696
638.017694,1,4367.49059
229.0,1,4367.857049
227.843095,2,4368.240846
633.237913,2,4368.938839
634.159989,1,4369.640437
229.0,1,4370.023761
628.723309,5,4370.79054
229.0,1,4371.156809
227.873561,2,4371.521892
635.338703,1,4372.185402
229.0,1,4372.576956
229.0,1,4372.940204
229.0,1,4373.342605
226.767123,3,4373.756849
632.812787,2,4374.456005
359.993608,2,4375.090126
628.973597,1,4375.739251
639.777383,1,4376.44458
634.017609,2,4377.188444
632.348584,1,4377.87301
663.468459,1,4378.521933
635.630551,3,4379.222823
657.86185,5,4380.022678
639.293507,1,4380.672589
642.419647,1,4381.339239
638.177767,1,4381.971041
229.0,1,4382.322847
227.839366,2,4382.705952
630.614526,9,4383.606228
637.729374,1,4384.290591
229.0,1,4384.643441
227.782605,2,4385.05651
664.082429,1,4385.72333
366.252198,1,4386.34327
635.574884,1,4387.037188
633.766392,1,4387.73886
627.116916,2,4388.472045
634.387148,2,4389.163912
634.415149,1,4389.826668
634.425076,6,4390.698363
227.8701,2,4391.088378
227.898434,2,4391.506549
325.530663,1,4392.12161
229.0,1,4392.498336
229.0,1,4392.8673
227.865046,2,4393.254743
229.0,1,4393.628376
630.196044,8,4394.504761
635.820435,1,4395.123271
632.808943,1,4395.826737
633.766556,1,4396.504784
638.214876,2,4397.171507
637.844937,1,4397.821093
629.985959,4,4398.62132
227.887017,2,4399.019486
374.2221,3,4399.726255
633.467341,1,4400.40162
229.0,1,4400.789003
634.187588,1,4401.469299
633.598021,2,4402.187715
631.516163,3,4402.887452
227.832254,2,4403.253819
629.381928,2,4403.93674
641.220913,1,4404.587223
639.901786,1,4405.286633
638.92484,1,4405.88725
346.284208,3,4406.553676
631.013636,3,4407.220255
229.0,1,4407.620128
636.123641,1,4408.286375
629.868265,5,4409.070168
660.261088,3,4409.808164
635.99647,1,4410.520443
661.9463,3,4411.21884
229.0,1,4411.601699
634.145813,1,4412.289588
632.17725,1,4413.019672
633.895182,1,4413.702992
227.883805,2,4414.086469
634.151617,1,4414.786239
632.304297,2,4415.452844
376.860206,1,4416.136629
635.848999,2,4416.836081
639.587237,1,4417.486115
632.739135,1,4418.144681
227.785839,2,4418.529649
635.425631,1,4419.202435
628.745652,5,4420.00249
634.480865,2,4420.715479
633.885516,1,4421.390494
633.294113,2,4422.135643
226.61323,3,4422.534107
639.529941,3,4423.202191
659.59918,5,4424.036568
633.550857,2,4424.735391
635.648786,4,4425.467214
638.044051,2,4426.151758
227.882619,2,4426.568951
642.269939,1,4427.273875
637.011868,4,4428.018357
633.779784,2,4428.684982
632.763446,1,4429.351552
633.726997,1,4430.101578
637.123952,1,4430.789691
229.0,1,4431.204899
326.94744,1,4431.801517
631.288529,3,4432.518037
217.452515,11,4433.169802
632.389876,1,4433.814637
356.407802,1,4434.468346
630.66946,4,4435.218124
664.206482,2,4435.901541
634.324623,5,4436.667503
226.719888,3,4437.084286
632.382371,4,4437.834686
229.0,1,4438.200905
631.921553,4,4438.934375
227.893543,2,4439.317242
633.770194,2,4440.022124
229.0,1,4440.389175
229.0,1,4440.749697
663.44972,1,4441.438312
662.630617,2,4442.125602
229.0,1,4442.488602
664.777998,1,4443.133901
634.276448,2,4443.839718
638.694317,2,4444.48214
634.183047,1,4445.216442
229.0,1,4445.577031
581.441862,1,4446.333535
634.617733,1,4447.033575
227.858149,2,4447.428487
635.77438,1,4448.066963
638.203538,1,4448.758912
629.223004,3,4449.53267
631.771631,3,4450.295197
229.0,1,4450.649628
373.960072,2,4451.283164
632.301707,1,4451.89467
229.0,1,4452.265809
297.65976,1,4452.899532
634.59564,1,4453.583252
632.199304,2,4454.316523
229.0,1,4454.682947
635.308249,1,4455.337157
624.743249,6,4456.142924
229.0,1,4456.53254
633.871821,1,4457.232706
633.449973,1,4457.914257
229.0,1,4458.282249
633.922704,1,4458.966962
227.858152,2,4459.348874
637.430905,1,4459.999099
632.827112,1,4460.708056
227.824879,2,4461.098773
226.672425,3,4461.532019
227.833374,2,4461.914846
637.597349,3,4462.643158
637.622578,1,4463.340479
633.358826,2,4464.053289
369.399603,1,4464.648354
229.0,1,4464.998296
638.69193,1,4465.681683
641.979263,1,4466.338493
638.139553,1,4467.031846
638.012429,2,4467.698692
634.310631,2,4468.453521
631.710089,4,4469.264808
227.850558,2,4469.647914
229.0,1,4470.021481
229.0,1,4470.406408
227.89216,2,4470.814533
638.274226,4,4471.563282
633.844109,2,4472.313994
369.808906,1,4472.91922
628.416326,1,4473.698191
653.486052,9,4474.635424
641.089073,1,4475.279628
635.352935,1,4475.969002
227.798688,2,4476.36433
632.103313,1,4477.030737
665.313996,1,4477.700766
638.243725,2,4478.425035
634.804088,1,4479.107228
630.378527,3,4479.835233
637.162705,1,4480.563827
225.596604,4,4481.047052
633.459489,1,4481.697225
579.748197,1,4482.447417
227.88193,2,4482.879673
630.494959,2,4483.612993
229.0,1,4483.980247
631.286864,1,4484.588495
633.983915,1,4485.230108
633.030818,1,4485.947051
635.183769,1,4486.629751
639.782976,2,4487.313459
631.269852,3,4488.031207
639.509898,1,4488.717511
344.229884,2,4489.372077
634.832642,1,4490.046679
631.801292,4,4490.779391
633.83355,1,4491.446211
633.759472,1,4492.114282
634.878841,4,4492.87239
633.571723,2,4493.57771
632.528802,2,4494.27985
225.523928,4,4494.745768
229.0,1,4495.11278
229.0,1,4495.445665
635.768294,1,4496.081513
638.148126,1,4496.762264
336.928179,1,4497.379423
637.905397,1,4498.027579
